timestamp,global_step,negotiation_id,sender_vehicle_id,recipient_vehicle_id,role,mechanism_step,agent_offer_number,taskA_id,taskA_ready_time,taskA_due_date,taskA_weight,taskB_id,taskB_ready_time,taskB_due_date,taskB_weight
2026-01-05T19:48:59.320098,1,0,0,16,A,0,1,15,61,71,8,,,,
2026-01-05T19:48:59.327985,1,1,0,28,A,0,1,15,61,71,8,,,,
2026-01-05T19:48:59.342327,1,1,28,0,B,0,1,15,61,71,8,84,101,111,7
2026-01-05T19:48:59.346398,1,1,0,28,A,1,2,15,61,71,8,,,,
2026-01-05T19:48:59.346486,1,1,28,0,B,1,2,15,61,71,8,42,31,41,5
2026-01-05T19:48:59.346722,1,1,0,28,A,2,3,15,61,71,8,,,,
2026-01-05T19:48:59.346799,1,1,28,0,B,2,3,15,61,71,8,,,,
2026-01-05T19:48:59.346996,1,1,0,28,A,3,4,15,61,71,8,,,,
2026-01-05T19:48:59.347058,1,1,28,0,B,3,4,15,61,71,8,,,,
2026-01-05T19:48:59.347258,1,1,0,28,A,4,5,15,61,71,8,,,,
2026-01-05T19:48:59.347321,1,1,28,0,B,4,5,15,61,71,8,,,,
2026-01-05T19:48:59.347510,1,1,0,28,A,5,6,15,61,71,8,,,,
2026-01-05T19:48:59.347572,1,1,28,0,B,5,6,15,61,71,8,,,,
2026-01-05T19:48:59.347769,1,1,0,28,A,6,7,15,61,71,8,,,,
2026-01-05T19:48:59.347834,1,1,28,0,B,6,7,15,61,71,8,,,,
2026-01-05T19:48:59.348031,1,1,0,28,A,7,8,15,61,71,8,,,,
2026-01-05T19:48:59.348099,1,1,28,0,B,7,8,15,61,71,8,,,,
2026-01-05T19:48:59.348294,1,1,0,28,A,8,9,15,61,71,8,,,,
2026-01-05T19:48:59.348358,1,1,28,0,B,8,9,15,61,71,8,,,,
2026-01-05T19:48:59.348553,1,1,0,28,A,9,10,15,61,71,8,,,,
2026-01-05T19:48:59.348615,1,1,28,0,B,9,10,15,61,71,8,,,,
2026-01-05T19:48:59.349167,1,2,0,11,A,0,1,15,61,71,8,,,,
2026-01-05T19:48:59.377343,1,2,11,0,B,0,1,15,61,71,8,100,185,195,17
2026-01-05T19:48:59.381419,1,2,0,11,A,1,2,15,61,71,8,,,,
2026-01-05T19:48:59.381509,1,2,11,0,B,1,2,15,61,71,8,17,157,167,2
2026-01-05T19:48:59.381750,1,2,0,11,A,2,3,15,61,71,8,,,,
2026-01-05T19:48:59.381822,1,2,11,0,B,2,3,15,61,71,8,16,75,85,19
2026-01-05T19:48:59.382039,1,2,0,11,A,3,4,15,61,71,8,,,,
2026-01-05T19:48:59.382103,1,2,11,0,B,3,4,15,61,71,8,85,91,101,41
2026-01-05T19:48:59.382314,1,2,0,11,A,4,5,15,61,71,8,,,,
2026-01-05T19:48:59.382376,1,2,11,0,B,4,5,15,61,71,8,2,50,60,7
2026-01-05T19:48:59.382584,1,2,0,11,A,5,6,15,61,71,8,,,,
2026-01-05T19:48:59.382645,1,2,11,0,B,5,6,15,61,71,8,,,,
2026-01-05T19:48:59.382842,1,2,0,11,A,6,7,15,61,71,8,,,,
2026-01-05T19:48:59.382909,1,2,11,0,B,6,7,15,61,71,8,,,,
2026-01-05T19:48:59.383098,1,2,0,11,A,7,8,15,61,71,8,,,,
2026-01-05T19:48:59.383159,1,2,11,0,B,7,8,15,61,71,8,,,,
2026-01-05T19:48:59.383345,1,2,0,11,A,8,9,15,61,71,8,,,,
2026-01-05T19:48:59.383405,1,2,11,0,B,8,9,15,61,71,8,,,,
2026-01-05T19:48:59.383590,1,2,0,11,A,9,10,15,61,71,8,,,,
2026-01-05T19:48:59.383659,1,2,11,0,B,9,10,15,61,71,8,,,,
2026-01-05T19:48:59.384143,1,3,0,25,A,0,1,15,61,71,8,,,,
2026-01-05T19:48:59.391801,1,3,25,0,B,0,1,15,61,71,8,23,68,78,29
2026-01-05T19:48:59.395883,1,3,0,25,A,1,2,15,61,71,8,,,,
2026-01-05T19:48:59.395971,1,3,25,0,B,1,2,15,61,71,8,,,,
2026-01-05T19:48:59.396185,1,3,0,25,A,2,3,15,61,71,8,,,,
2026-01-05T19:48:59.396251,1,3,25,0,B,2,3,15,61,71,8,,,,
