timestamp,global_step,negotiation_id,sender_vehicle_id,recipient_vehicle_id,role,mechanism_step,agent_offer_number,taskA_id,taskA_ready_time,taskA_due_date,taskA_weight,taskB_id,taskB_ready_time,taskB_due_date,taskB_weight
2026-01-11T10:08:06.186005,1,0,0,2,A,0,1,3,0,1129,10,,,,
2026-01-11T10:08:06.199844,1,1,0,4,A,0,1,3,0,1129,10,,,,
2026-01-11T10:08:06.210295,1,2,0,5,A,0,1,3,0,1129,10,,,,
2026-01-11T10:08:06.217813,1,3,0,8,A,0,1,3,0,1129,10,,,,
2026-01-11T10:08:06.222232,1,4,0,10,A,0,1,3,0,1129,10,,,,
2026-01-11T10:08:06.239108,1,5,0,11,A,0,1,3,0,1129,10,,,,
2026-01-11T10:08:06.252696,1,6,0,1,A,0,1,3,0,1129,10,,,,
2026-01-11T10:08:06.260126,1,7,0,3,A,0,1,3,0,1129,10,,,,
2026-01-11T10:08:06.267405,1,8,0,13,A,0,1,3,0,1129,10,,,,
2026-01-11T10:08:06.271783,1,9,0,16,A,0,1,3,0,1129,10,,,,
2026-01-11T10:08:06.275928,1,10,0,9,A,0,1,3,0,1129,10,,,,
2026-01-11T10:08:06.286203,1,11,0,12,A,0,1,3,0,1129,10,,,,
2026-01-11T10:08:06.293408,1,12,0,6,A,0,1,3,0,1129,10,,,,
2026-01-11T10:08:06.303291,1,13,0,17,A,0,1,3,0,1129,10,,,,
2026-01-11T10:08:06.312992,1,14,0,2,A,0,1,17,99,148,20,,,,
2026-01-11T10:08:06.330944,1,14,2,0,B,0,1,17,99,148,20,26,0,1130,10
2026-01-11T10:08:06.340169,1,14,0,2,A,1,2,17,99,148,20,,,,
2026-01-11T10:08:06.340247,1,14,2,0,B,1,2,17,99,148,20,42,68,149,20
2026-01-11T10:08:06.340454,1,14,0,2,A,2,3,17,99,148,20,,,,
2026-01-11T10:08:06.340514,1,14,2,0,B,2,3,17,99,148,20,44,359,412,10
2026-01-11T10:08:06.340709,1,14,0,2,A,3,4,17,99,148,20,,,,
2026-01-11T10:08:06.340776,1,14,2,0,B,3,4,17,99,148,20,61,531,610,10
2026-01-11T10:08:06.340960,1,14,0,2,A,4,5,17,99,148,20,,,,
2026-01-11T10:08:06.341014,1,14,2,0,B,4,5,17,99,148,20,52,0,1124,10
2026-01-11T10:08:06.341193,1,14,0,2,A,5,6,17,99,148,20,,,,
2026-01-11T10:08:06.341246,1,14,2,0,B,5,6,17,99,148,20,48,0,1122,10
2026-01-11T10:08:06.341425,1,14,0,2,A,6,7,17,99,148,20,,,,
2026-01-11T10:08:06.341478,1,14,2,0,B,6,7,17,99,148,20,,,,
2026-01-11T10:08:06.341644,1,14,0,2,A,7,8,17,99,148,20,,,,
2026-01-11T10:08:06.341697,1,14,2,0,B,7,8,17,99,148,20,,,,
2026-01-11T10:08:06.341868,1,14,0,2,A,8,9,17,99,148,20,,,,
2026-01-11T10:08:06.341925,1,14,2,0,B,8,9,17,99,148,20,,,,
2026-01-11T10:08:06.342088,1,14,0,2,A,9,10,17,99,148,20,,,,
2026-01-11T10:08:06.342140,1,14,2,0,B,9,10,17,99,148,20,,,,
2026-01-11T10:08:06.342852,1,15,0,4,A,0,1,17,99,148,20,,,,
2026-01-11T10:08:06.349718,1,16,0,5,A,0,1,17,99,148,20,,,,
2026-01-11T10:08:06.353748,1,17,0,10,A,0,1,17,99,148,20,,,,
2026-01-11T10:08:06.377260,1,17,10,0,B,0,1,17,99,148,20,1,0,1127,10
2026-01-11T10:08:06.386383,1,17,0,10,A,1,2,17,99,148,20,,,,
2026-01-11T10:08:06.386461,1,17,10,0,B,1,2,17,99,148,20,2,0,1125,30
2026-01-11T10:08:06.386660,1,17,0,10,A,2,3,17,99,148,20,,,,
2026-01-11T10:08:06.386718,1,17,10,0,B,2,3,17,99,148,20,10,357,410,10
2026-01-11T10:08:06.386918,1,17,0,10,A,3,4,17,99,148,20,,,,
2026-01-11T10:08:06.386972,1,17,10,0,B,3,4,17,99,148,20,100,647,726,20
2026-01-11T10:08:06.387148,1,17,0,10,A,4,5,17,99,148,20,,,,
2026-01-11T10:08:06.387201,1,17,10,0,B,4,5,17,99,148,20,23,732,777,10
2026-01-11T10:08:06.387374,1,17,0,10,A,5,6,17,99,148,20,,,,
2026-01-11T10:08:06.387427,1,17,10,0,B,5,6,17,99,148,20,34,0,1113,20
2026-01-11T10:08:06.387609,1,17,0,10,A,6,7,17,99,148,20,,,,
2026-01-11T10:08:06.387663,1,17,10,0,B,6,7,17,99,148,20,21,0,1135,20
2026-01-11T10:08:06.387845,1,17,0,10,A,7,8,17,99,148,20,,,,
2026-01-11T10:08:06.387901,1,17,10,0,B,7,8,17,99,148,20,,,,
2026-01-11T10:08:06.388059,1,17,0,10,A,8,9,17,99,148,20,,,,
2026-01-11T10:08:06.388110,1,17,10,0,B,8,9,17,99,148,20,,,,
2026-01-11T10:08:06.388267,1,17,0,10,A,9,10,17,99,148,20,,,,
2026-01-11T10:08:06.388317,1,17,10,0,B,9,10,17,99,148,20,,,,
2026-01-11T10:08:06.389065,1,18,0,11,A,0,1,17,99,148,20,,,,
2026-01-11T10:08:06.406964,1,18,11,0,B,0,1,17,99,148,20,94,0,1105,10
2026-01-11T10:08:06.416090,1,18,0,11,A,1,2,17,99,148,20,,,,
2026-01-11T10:08:06.416168,1,18,11,0,B,1,2,17,99,148,20,55,95,158,10
2026-01-11T10:08:06.416375,1,18,0,11,A,2,3,17,99,148,20,,,,
2026-01-11T10:08:06.416434,1,18,11,0,B,2,3,17,99,148,20,92,368,441,20
2026-01-11T10:08:06.416617,1,18,0,11,A,3,4,17,99,148,20,,,,
2026-01-11T10:08:06.416680,1,18,11,0,B,3,4,17,99,148,20,88,645,708,30
2026-01-11T10:08:06.416868,1,18,0,11,A,4,5,17,99,148,20,,,,
2026-01-11T10:08:06.416926,1,18,11,0,B,4,5,17,99,148,20,51,725,786,10
2026-01-11T10:08:06.417107,1,18,0,11,A,5,6,17,99,148,20,,,,
2026-01-11T10:08:06.417160,1,18,11,0,B,5,6,17,99,148,20,50,0,1123,10
2026-01-11T10:08:06.417338,1,18,0,11,A,6,7,17,99,148,20,,,,
2026-01-11T10:08:06.417390,1,18,11,0,B,6,7,17,99,148,20,59,0,1110,10
2026-01-11T10:08:06.417570,1,18,0,11,A,7,8,17,99,148,20,,,,
2026-01-11T10:08:06.417623,1,18,11,0,B,7,8,17,99,148,20,,,,
2026-01-11T10:08:06.417792,1,18,0,11,A,8,9,17,99,148,20,,,,
2026-01-11T10:08:06.417853,1,18,11,0,B,8,9,17,99,148,20,,,,
2026-01-11T10:08:06.418017,1,18,0,11,A,9,10,17,99,148,20,,,,
2026-01-11T10:08:06.418070,1,18,11,0,B,9,10,17,99,148,20,,,,
2026-01-11T10:08:06.418720,1,19,0,1,A,0,1,17,99,148,20,,,,
2026-01-11T10:08:06.422705,1,20,0,3,A,0,1,17,99,148,20,,,,
