timestamp,global_step,negotiation_id,sender_vehicle_id,recipient_vehicle_id,role,mechanism_step,agent_offer_number,taskA_id,taskA_ready_time,taskA_due_date,taskA_weight,taskB_id,taskB_ready_time,taskB_due_date,taskB_weight
2026-01-07T23:18:14.642533,1,0,0,3,A,0,1,74,482,965,8,,,,
2026-01-07T23:18:14.642627,1,0,3,0,B,0,1,74,482,965,8,39,33,655,31
2026-01-07T23:18:14.684101,1,1,0,5,A,0,1,74,482,965,8,,,,
2026-01-07T23:18:14.706316,1,2,0,2,A,0,1,74,482,965,8,,,,
2026-01-07T23:18:14.737710,1,3,0,4,A,0,1,74,482,965,8,,,,
2026-01-07T23:18:14.781549,1,4,0,1,A,0,1,74,482,965,8,,,,
2026-01-07T23:18:14.781621,1,4,1,0,B,0,1,74,482,965,8,95,14,533,20
2026-01-07T23:18:14.822221,1,5,0,2,A,0,1,24,435,960,3,,,,
2026-01-07T23:18:14.853963,1,6,0,4,A,0,1,24,435,960,3,,,,
2026-01-07T23:18:14.897946,1,7,0,1,A,0,1,24,435,960,3,,,,
2026-01-07T23:18:14.898017,1,7,1,0,B,0,1,24,435,960,3,95,14,533,20
2026-01-07T23:18:14.939486,1,8,0,3,A,0,1,6,245,684,3,,,,
2026-01-07T23:18:14.939557,1,8,3,0,B,0,1,6,245,684,3,39,33,655,31
2026-01-07T23:18:14.980648,1,9,0,4,A,0,1,6,245,684,3,,,,
2026-01-07T23:18:15.062057,1,9,4,0,B,0,1,6,245,684,3,58,479,980,18
2026-01-07T23:18:15.103838,1,10,0,1,A,0,1,6,245,684,3,,,,
2026-01-07T23:18:15.103914,1,10,1,0,B,0,1,6,245,684,3,95,14,533,20
2026-01-07T23:18:15.144717,1,11,0,2,A,0,1,6,245,684,3,,,,
2026-01-07T23:18:15.202290,1,11,2,0,B,0,1,6,245,684,3,4,477,965,19
2026-01-07T23:18:15.243980,1,12,0,1,A,0,1,62,25,544,19,,,,
2026-01-07T23:18:15.244051,1,12,1,0,B,0,1,62,25,544,19,95,14,533,20
2026-01-07T23:18:15.284814,1,13,0,2,A,0,1,62,25,544,19,,,,
2026-01-07T23:18:15.342298,1,13,2,0,B,0,1,62,25,544,19,4,477,965,19
2026-01-07T23:18:15.383458,1,14,0,4,A,0,1,62,25,544,19,,,,
2026-01-07T23:18:15.427572,1,15,0,1,A,0,1,63,34,588,10,,,,
2026-01-07T23:18:15.427645,1,15,1,0,B,0,1,63,34,588,10,95,14,533,20
2026-01-07T23:18:15.468322,1,16,0,2,A,0,1,63,34,588,10,,,,
2026-01-07T23:18:15.525619,1,16,2,0,B,0,1,63,34,588,10,4,477,965,19
2026-01-07T23:18:15.566579,1,17,0,4,A,0,1,63,34,588,10,,,,
2026-01-07T23:18:15.610263,1,18,0,3,A,0,1,23,36,514,29,,,,
2026-01-07T23:18:15.610334,1,18,3,0,B,0,1,23,36,514,29,39,33,655,31
2026-01-07T23:18:15.651681,1,19,0,3,A,0,1,69,12,513,6,,,,
2026-01-07T23:18:15.651752,1,19,3,0,B,0,1,69,12,513,6,39,33,655,31
2026-01-07T23:18:15.691284,1,19,0,3,A,1,2,69,12,513,6,,,,
2026-01-07T23:18:15.691358,1,19,3,0,B,1,2,69,12,513,6,15,30,519,8
2026-01-07T23:18:15.691544,1,19,0,3,A,2,3,69,12,513,6,,,,
2026-01-07T23:18:15.691598,1,19,3,0,B,2,3,69,12,513,6,87,287,580,26
2026-01-07T23:18:15.691766,1,19,0,3,A,3,4,69,12,513,6,,,,
2026-01-07T23:18:15.691818,1,19,3,0,B,3,4,69,12,513,6,14,32,694,20
2026-01-07T23:18:15.691990,1,19,0,3,A,4,5,69,12,513,6,,,,
2026-01-07T23:18:15.692043,1,19,3,0,B,4,5,69,12,513,6,38,130,577,16
2026-01-07T23:18:15.692206,1,19,0,3,A,5,6,69,12,513,6,,,,
2026-01-07T23:18:15.692256,1,19,3,0,B,5,6,69,12,513,6,85,213,624,41
2026-01-07T23:18:15.692417,1,19,0,3,A,6,7,69,12,513,6,,,,
2026-01-07T23:18:15.692466,1,19,3,0,B,6,7,69,12,513,6,5,20,610,26
2026-01-07T23:18:15.692627,1,19,0,3,A,7,8,69,12,513,6,,,,
2026-01-07T23:18:15.692675,1,19,3,0,B,7,8,69,12,513,6,83,21,568,11
2026-01-07T23:18:15.692840,1,19,0,3,A,8,9,69,12,513,6,,,,
2026-01-07T23:18:15.692895,1,19,3,0,B,8,9,69,12,513,6,49,362,679,30
2026-01-07T23:18:15.693063,1,19,0,3,A,9,10,69,12,513,6,,,,
2026-01-07T23:18:15.693112,1,19,3,0,B,9,10,69,12,513,6,32,482,955,23
2026-01-07T23:18:15.695423,1,20,0,1,A,0,1,69,12,513,6,,,,
2026-01-07T23:18:15.695488,1,20,1,0,B,0,1,69,12,513,6,95,14,533,20
2026-01-07T23:18:15.735037,1,20,0,1,A,1,2,69,12,513,6,,,,
2026-01-07T23:18:15.735111,1,20,1,0,B,1,2,69,12,513,6,42,25,560,5
2026-01-07T23:18:15.735293,1,20,0,1,A,2,3,69,12,513,6,,,,
2026-01-07T23:18:15.735346,1,20,1,0,B,2,3,69,12,513,6,41,219,688,5
2026-01-07T23:18:15.735510,1,20,0,1,A,3,4,69,12,513,6,,,,
2026-01-07T23:18:15.735561,1,20,1,0,B,3,4,69,12,513,6,22,246,657,18
2026-01-07T23:18:15.735722,1,20,0,1,A,4,5,69,12,513,6,,,,
2026-01-07T23:18:15.735771,1,20,1,0,B,4,5,69,12,513,6,2,18,534,7
2026-01-07T23:18:15.735936,1,20,0,1,A,5,6,69,12,513,6,,,,
2026-01-07T23:18:15.735987,1,20,1,0,B,5,6,69,12,513,6,53,256,647,14
2026-01-07T23:18:15.736159,1,20,0,1,A,6,7,69,12,513,6,,,,
2026-01-07T23:18:15.736209,1,20,1,0,B,6,7,69,12,513,6,12,50,523,19
2026-01-07T23:18:15.736368,1,20,0,1,A,7,8,69,12,513,6,,,,
