timestamp,global_step,negotiation_id,sender_vehicle_id,recipient_vehicle_id,role,mechanism_step,agent_offer_number,taskA_id,taskA_ready_time,taskA_due_date,taskA_weight,taskB_id,taskB_ready_time,taskB_due_date,taskB_weight
2025-12-18T16:15:43.063961,1,0,0,12,A,0,1,39,0,1105,20,,,,
2025-12-18T16:15:43.067211,1,0,12,0,B,0,1,39,0,1105,20,67,12,77,10
2025-12-18T16:15:43.087939,1,0,0,12,A,1,2,39,0,1105,20,,,,
2025-12-18T16:15:43.088146,1,0,12,0,B,1,2,39,0,1105,20,,,,
2025-12-18T16:15:43.649418,1,1,0,13,A,0,1,39,0,1105,20,,,,
2025-12-18T16:15:43.685348,1,1,13,0,B,0,1,39,0,1105,20,87,85,144,20
2025-12-18T16:15:43.708034,1,1,0,13,A,1,2,39,0,1105,20,,,,
2025-12-18T16:15:43.708283,1,1,13,0,B,1,2,39,0,1105,20,73,0,1090,10
2025-12-18T16:15:43.732700,1,1,0,13,A,2,3,39,0,1105,20,,,,
2025-12-18T16:15:43.732887,1,1,13,0,B,2,3,39,0,1105,20,57,0,1111,40
2025-12-18T16:15:43.754934,1,1,0,13,A,3,4,39,0,1105,20,,,,
2025-12-18T16:15:43.755143,1,1,13,0,B,3,4,39,0,1105,20,3,0,1129,10
2025-12-18T16:15:43.779600,1,1,0,13,A,4,5,39,0,1105,20,,,,
2025-12-18T16:15:43.779791,1,1,13,0,B,4,5,39,0,1105,20,83,0,1113,10
2025-12-18T16:15:43.804962,1,1,0,13,A,5,6,39,0,1105,20,,,,
2025-12-18T16:15:43.805139,1,1,13,0,B,5,6,39,0,1105,20,10,0,1129,10
2025-12-18T16:15:43.829325,1,1,0,13,A,6,7,39,0,1105,20,,,,
2025-12-18T16:15:43.829532,1,1,13,0,B,6,7,39,0,1105,20,43,0,1129,10
2025-12-18T16:15:43.853834,1,1,0,13,A,7,8,39,0,1105,20,,,,
2025-12-18T16:15:43.853995,1,1,13,0,B,7,8,39,0,1105,20,87,85,144,20
2025-12-18T16:15:43.855958,1,1,0,13,A,8,9,39,0,1105,20,,,,
2025-12-18T16:15:43.856018,1,1,13,0,B,8,9,39,0,1105,20,,,,
2025-12-18T16:15:44.453209,1,2,0,11,A,0,1,39,0,1105,20,,,,
2025-12-18T16:15:44.494884,1,2,11,0,B,0,1,39,0,1105,20,25,169,224,40
2025-12-18T16:15:44.518204,1,2,0,11,A,1,2,39,0,1105,20,,,,
2025-12-18T16:15:44.518385,1,2,11,0,B,1,2,39,0,1105,20,38,479,522,30
2025-12-18T16:15:44.540249,1,2,0,11,A,2,3,39,0,1105,20,,,,
2025-12-18T16:15:44.540426,1,2,11,0,B,2,3,39,0,1105,20,80,0,1094,10
2025-12-18T16:15:44.564980,1,2,0,11,A,3,4,39,0,1105,20,,,,
2025-12-18T16:15:44.565156,1,2,11,0,B,3,4,39,0,1105,20,86,0,1119,10
2025-12-18T16:15:44.589550,1,2,0,11,A,4,5,39,0,1105,20,,,,
2025-12-18T16:15:44.589724,1,2,11,0,B,4,5,39,0,1105,20,31,0,1112,20
2025-12-18T16:15:44.611593,1,2,0,11,A,5,6,39,0,1105,20,,,,
2025-12-18T16:15:44.611763,1,2,11,0,B,5,6,39,0,1105,20,16,0,1105,40
2025-12-18T16:15:44.633368,1,2,0,11,A,6,7,39,0,1105,20,,,,
2025-12-18T16:15:44.633553,1,2,11,0,B,6,7,39,0,1105,20,25,169,224,40
2025-12-18T16:15:44.635973,1,2,0,11,A,7,8,39,0,1105,20,,,,
2025-12-18T16:15:44.636026,1,2,11,0,B,7,8,39,0,1105,20,38,479,522,30
2025-12-18T16:15:44.638359,1,2,0,11,A,8,9,39,0,1105,20,,,,
2025-12-18T16:15:44.638401,1,2,11,0,B,8,9,39,0,1105,20,19,0,1106,10
2025-12-18T16:15:44.662121,1,2,0,11,A,9,10,39,0,1105,20,,,,
2025-12-18T16:15:44.662283,1,2,11,0,B,9,10,39,0,1105,20,21,0,1135,20
2025-12-18T16:15:45.288030,1,3,0,2,A,0,1,39,0,1105,20,,,,
2025-12-18T16:15:45.332391,1,3,2,0,B,0,1,39,0,1105,20,84,458,523,20
2025-12-18T16:15:45.355935,1,3,0,2,A,1,2,39,0,1105,20,,,,
2025-12-18T16:15:45.356148,1,3,2,0,B,1,2,39,0,1105,20,88,0,1119,30
2025-12-18T16:15:45.378023,1,3,0,2,A,2,3,39,0,1105,20,,,,
2025-12-18T16:15:45.378287,1,3,2,0,B,2,3,39,0,1105,20,24,0,1131,10
2025-12-18T16:15:45.402809,1,3,0,2,A,3,4,39,0,1105,20,,,,
2025-12-18T16:15:45.402998,1,3,2,0,B,3,4,39,0,1105,20,78,0,1095,20
2025-12-18T16:15:45.424653,1,3,0,2,A,4,5,39,0,1105,20,,,,
2025-12-18T16:15:45.424835,1,3,2,0,B,4,5,39,0,1105,20,91,0,1123,10
2025-12-18T16:15:45.449057,1,3,0,2,A,5,6,39,0,1105,20,,,,
2025-12-18T16:15:45.449205,1,3,2,0,B,5,6,39,0,1105,20,84,458,523,20
2025-12-18T16:15:45.451630,1,3,0,2,A,6,7,39,0,1105,20,,,,
2025-12-18T16:15:45.451679,1,3,2,0,B,6,7,39,0,1105,20,60,0,1100,20
2025-12-18T16:15:45.473377,1,3,0,2,A,7,8,39,0,1105,20,,,,
2025-12-18T16:15:45.473488,1,3,2,0,B,7,8,39,0,1105,20,68,0,1125,10
2025-12-18T16:15:45.497753,1,3,0,2,A,8,9,39,0,1105,20,,,,
2025-12-18T16:15:45.497959,1,3,2,0,B,8,9,39,0,1105,20,51,0,1121,10
2025-12-18T16:15:45.522121,1,3,0,2,A,9,10,39,0,1105,20,,,,
2025-12-18T16:15:45.522372,1,3,2,0,B,9,10,39,0,1105,20,,,,
2025-12-18T16:15:46.197620,1,4,0,3,A,0,1,39,0,1105,20,,,,
2025-12-18T16:15:46.250021,1,4,3,0,B,0,1,39,0,1105,20,77,574,643,10
2025-12-18T16:15:46.273182,1,4,0,3,A,1,2,39,0,1105,20,,,,
2025-12-18T16:15:46.273385,1,4,3,0,B,1,2,39,0,1105,20,99,743,820,10
2025-12-18T16:15:46.295272,1,4,0,3,A,2,3,39,0,1105,20,,,,
2025-12-18T16:15:46.295458,1,4,3,0,B,2,3,39,0,1105,20,77,574,643,10
2025-12-18T16:15:46.297865,1,4,0,3,A,3,4,39,0,1105,20,,,,
2025-12-18T16:15:46.297910,1,4,3,0,B,3,4,39,0,1105,20,98,0,1115,20
2025-12-18T16:15:46.320203,1,4,0,3,A,4,5,39,0,1105,20,,,,
2025-12-18T16:15:46.320391,1,4,3,0,B,4,5,39,0,1105,20,5,0,1130,10
2025-12-18T16:15:46.344761,1,4,0,3,A,5,6,39,0,1105,20,,,,
2025-12-18T16:15:46.344944,1,4,3,0,B,5,6,39,0,1105,20,81,0,1098,30
2025-12-18T16:15:46.367349,1,4,0,3,A,6,7,39,0,1105,20,,,,
2025-12-18T16:15:46.367481,1,4,3,0,B,6,7,39,0,1105,20,99,743,820,10
