timestamp,global_step,negotiation_id,sender_vehicle_id,recipient_vehicle_id,role,mechanism_step,agent_offer_number,taskA_id,taskA_ready_time,taskA_due_date,taskA_weight,taskB_id,taskB_ready_time,taskB_due_date,taskB_weight
2026-01-07T02:38:58.855618,1,0,0,5,A,0,1,93,0,969,22,,,,
2026-01-07T02:38:58.893127,1,1,0,4,A,0,1,93,0,969,22,,,,
2026-01-07T02:38:58.930034,1,2,0,4,A,0,1,78,0,958,3,,,,
2026-01-07T02:38:58.967798,1,3,0,2,A,0,1,78,0,958,3,,,,
2026-01-07T02:38:58.967863,1,3,2,0,B,0,1,78,0,958,3,91,0,964,1
2026-01-07T02:38:58.968000,1,3,0,2,A,1,2,78,0,958,3,,,,
2026-01-07T02:38:58.968035,1,3,2,0,B,1,2,78,0,958,3,24,0,960,3
2026-01-07T02:38:58.968159,1,3,0,2,A,2,3,78,0,958,3,,,,
2026-01-07T02:38:58.968192,1,3,2,0,B,2,3,78,0,958,3,32,0,956,23
2026-01-07T02:38:58.968308,1,3,0,2,A,3,4,78,0,958,3,,,,
2026-01-07T02:38:58.968344,1,3,2,0,B,3,4,78,0,958,3,65,0,940,20
2026-01-07T02:38:58.968460,1,3,0,2,A,4,5,78,0,958,3,,,,
2026-01-07T02:38:58.968501,1,3,2,0,B,4,5,78,0,958,3,15,118,358,8
2026-01-07T02:38:58.968616,1,3,0,2,A,5,6,78,0,958,3,,,,
2026-01-07T02:38:58.968648,1,3,2,0,B,5,6,78,0,958,3,40,0,978,9
2026-01-07T02:38:58.968761,1,3,0,2,A,6,7,78,0,958,3,,,,
2026-01-07T02:38:58.968792,1,3,2,0,B,6,7,78,0,958,3,62,113,353,19
2026-01-07T02:38:58.968905,1,3,0,2,A,7,8,78,0,958,3,,,,
2026-01-07T02:38:58.968938,1,3,2,0,B,7,8,78,0,958,3,88,0,970,9
2026-01-07T02:38:58.969053,1,3,0,2,A,8,9,78,0,958,3,,,,
2026-01-07T02:38:58.969085,1,3,2,0,B,8,9,78,0,958,3,10,0,964,16
2026-01-07T02:38:58.969197,1,3,0,2,A,9,10,78,0,958,3,,,,
2026-01-07T02:38:58.969227,1,3,2,0,B,9,10,78,0,958,3,16,0,960,19
2026-01-07T02:38:58.970491,1,4,0,3,A,0,1,78,0,958,3,,,,
2026-01-07T02:38:59.000657,1,5,0,4,A,0,1,48,0,962,36,,,,
2026-01-07T02:38:59.069109,1,5,4,0,B,0,1,48,0,962,36,27,0,985,16
2026-01-07T02:38:59.069292,1,5,0,4,A,1,2,48,0,962,36,,,,
2026-01-07T02:38:59.069336,1,5,4,0,B,1,2,48,0,962,36,1,0,974,10
2026-01-07T02:38:59.069469,1,5,0,4,A,2,3,48,0,962,36,,,,
2026-01-07T02:38:59.069513,1,5,4,0,B,2,3,48,0,962,36,50,0,973,13
2026-01-07T02:38:59.069636,1,5,0,4,A,3,4,48,0,962,36,,,,
2026-01-07T02:38:59.069669,1,5,4,0,B,3,4,48,0,962,36,29,0,960,9
2026-01-07T02:38:59.069789,1,5,0,4,A,4,5,48,0,962,36,,,,
2026-01-07T02:38:59.069823,1,5,4,0,B,4,5,48,0,962,36,12,0,975,19
2026-01-07T02:38:59.069939,1,5,0,4,A,5,6,48,0,962,36,,,,
2026-01-07T02:38:59.069971,1,5,4,0,B,5,6,48,0,962,36,2,0,972,7
2026-01-07T02:38:59.070084,1,5,0,4,A,6,7,48,0,962,36,,,,
2026-01-07T02:38:59.070115,1,5,4,0,B,6,7,48,0,962,36,72,0,967,25
2026-01-07T02:38:59.070227,1,5,0,4,A,7,8,48,0,962,36,,,,
2026-01-07T02:38:59.070257,1,5,4,0,B,7,8,48,0,962,36,76,212,452,13
2026-01-07T02:38:59.070367,1,5,0,4,A,8,9,48,0,962,36,,,,
2026-01-07T02:38:59.070397,1,5,4,0,B,8,9,48,0,962,36,14,0,957,20
2026-01-07T02:38:59.070513,1,5,0,4,A,9,10,48,0,962,36,,,,
2026-01-07T02:38:59.070547,1,5,4,0,B,9,10,48,0,962,36,17,0,959,2
2026-01-07T02:38:59.072364,1,6,0,1,A,0,1,48,0,962,36,,,,
2026-01-07T02:38:59.156030,1,6,1,0,B,0,1,48,0,962,36,53,332,572,14
2026-01-07T02:38:59.156208,1,6,0,1,A,1,2,48,0,962,36,,,,
2026-01-07T02:38:59.156253,1,6,1,0,B,1,2,48,0,962,36,66,0,949,25
2026-01-07T02:38:59.156384,1,6,0,1,A,2,3,48,0,962,36,,,,
2026-01-07T02:38:59.156420,1,6,1,0,B,2,3,48,0,962,36,51,0,963,10
2026-01-07T02:38:59.156549,1,6,0,1,A,3,4,48,0,962,36,,,,
2026-01-07T02:38:59.156585,1,6,1,0,B,3,4,48,0,962,36,30,0,964,21
2026-01-07T02:38:59.156701,1,6,0,1,A,4,5,48,0,962,36,,,,
