timestamp,global_step,negotiation_id,sender_vehicle_id,recipient_vehicle_id,role,mechanism_step,agent_offer_number,taskA_id,taskA_ready_time,taskA_due_date,taskA_weight,taskB_id,taskB_ready_time,taskB_due_date,taskB_weight
2026-01-17T11:28:00.862732,1,0,0,6,A,0,1,91,651,906,13,,,,
2026-01-17T11:28:00.889720,1,1,0,8,A,0,1,91,651,906,13,,,,
2026-01-17T11:28:00.896660,1,2,0,3,A,0,1,91,651,906,13,,,,
2026-01-17T11:28:00.896736,1,2,3,0,B,0,1,91,651,906,13,95,20,299,6
2026-01-17T11:28:00.935272,1,3,0,1,A,0,1,91,651,906,13,,,,
2026-01-17T11:28:00.964277,1,4,0,2,A,0,1,91,651,906,13,,,,
2026-01-17T11:28:01.000213,1,5,0,5,A,0,1,91,651,906,13,,,,
2026-01-17T11:28:01.032168,1,6,0,3,A,0,1,1,591,874,20,,,,
2026-01-17T11:28:01.032243,1,6,3,0,B,0,1,1,591,874,20,95,20,299,6
2026-01-17T11:28:01.070752,1,7,0,1,A,0,1,1,591,874,20,,,,
2026-01-17T11:28:01.099839,1,8,0,2,A,0,1,1,591,874,20,,,,
2026-01-17T11:28:01.135822,1,9,0,5,A,0,1,1,591,874,20,,,,
2026-01-17T11:28:01.164893,1,10,0,6,A,0,1,54,568,753,16,,,,
2026-01-17T11:28:01.188583,1,11,0,8,A,0,1,54,568,753,16,,,,
2026-01-17T11:28:01.195977,1,11,8,0,B,0,1,54,568,753,16,48,636,904,10
2026-01-17T11:28:01.235357,1,12,0,3,A,0,1,54,568,753,16,,,,
2026-01-17T11:28:01.235434,1,12,3,0,B,0,1,54,568,753,16,95,20,299,6
2026-01-17T11:28:01.274151,1,13,0,1,A,0,1,54,568,753,16,,,,
2026-01-17T11:28:01.303372,1,14,0,2,A,0,1,54,568,753,16,,,,
2026-01-17T11:28:01.339277,1,15,0,5,A,0,1,54,568,753,16,,,,
2026-01-17T11:28:01.370597,1,16,0,5,A,0,1,13,359,911,10,,,,
2026-01-17T11:28:01.428115,1,16,5,0,B,0,1,13,359,911,10,43,549,718,20
2026-01-17T11:28:01.467383,1,17,0,3,A,0,1,13,359,911,10,,,,
2026-01-17T11:28:01.467460,1,17,3,0,B,0,1,13,359,911,10,95,20,299,6
2026-01-17T11:28:01.505848,1,18,0,4,A,0,1,13,359,911,10,,,,
2026-01-17T11:28:01.530071,1,19,0,6,A,0,1,13,359,911,10,,,,
