timestamp,global_step,negotiation_id,sender_vehicle_id,recipient_vehicle_id,role,mechanism_step,agent_offer_number,taskA_id,taskA_ready_time,taskA_due_date,taskA_weight,taskB_id,taskB_ready_time,taskB_due_date,taskB_weight
2025-12-18T16:09:38.844592,1,0,0,5,A,0,1,89,0,1121,10,,,,
2025-12-18T16:09:38.857755,1,0,5,0,B,0,1,89,0,1121,10,63,0,1131,50
2025-12-18T16:09:38.880819,1,0,0,5,A,1,2,89,0,1121,10,,,,
2025-12-18T16:09:38.880982,1,0,5,0,B,1,2,89,0,1121,10,15,384,429,40
2025-12-18T16:09:39.627386,1,1,0,8,A,0,1,89,0,1121,10,,,,
2025-12-18T16:09:39.682588,1,1,8,0,B,0,1,89,0,1121,10,38,479,522,30
2025-12-18T16:09:40.442621,1,2,0,12,A,0,1,89,0,1121,10,,,,
2025-12-18T16:09:40.498808,1,2,12,0,B,0,1,89,0,1121,10,19,0,1106,10
2025-12-18T16:09:40.929154,1,3,0,2,A,0,1,89,0,1121,10,,,,
2025-12-18T16:09:40.952957,1,3,2,0,B,0,1,89,0,1121,10,34,0,1113,20
2025-12-18T16:09:41.289940,1,4,0,9,A,0,1,89,0,1121,10,,,,
2025-12-18T16:09:41.304821,1,4,9,0,B,0,1,89,0,1121,10,67,12,77,10
2025-12-18T16:09:41.654529,1,5,0,4,A,0,1,89,0,1121,10,,,,
2025-12-18T16:09:41.672872,1,5,4,0,B,0,1,89,0,1121,10,92,368,441,20
2025-12-18T16:09:41.972311,1,6,0,6,A,0,1,89,0,1121,10,,,,
2025-12-18T16:09:41.982493,1,6,6,0,B,0,1,89,0,1121,10,55,95,158,10
2025-12-18T16:09:42.598404,1,7,0,7,A,0,1,89,0,1121,10,,,,
2025-12-18T16:09:42.640432,1,7,7,0,B,0,1,89,0,1121,10,8,255,324,20
2025-12-18T16:09:43.120890,1,8,0,3,A,0,1,89,0,1121,10,,,,
2025-12-18T16:09:43.151613,1,8,3,0,B,0,1,89,0,1121,10,84,458,523,20
2025-12-18T16:09:43.428653,1,9,0,13,A,0,1,89,0,1121,10,,,,
2025-12-18T16:09:43.437878,1,9,13,0,B,0,1,89,0,1121,10,71,0,1088,20
2025-12-18T16:09:43.829102,1,10,0,10,A,0,1,89,0,1121,10,,,,
2025-12-18T16:09:43.849399,1,10,10,0,B,0,1,89,0,1121,10,87,85,144,20
2025-12-18T16:09:44.516888,1,11,0,11,A,0,1,89,0,1121,10,,,,
2025-12-18T16:09:44.565998,1,11,11,0,B,0,1,89,0,1121,10,53,286,347,20
2025-12-18T16:09:45.023178,1,12,0,14,A,0,1,89,0,1121,10,,,,
2025-12-18T16:09:45.049691,1,12,14,0,B,0,1,89,0,1121,10,58,471,534,30
2025-12-18T16:09:45.331267,1,13,0,1,A,0,1,89,0,1121,10,,,,
2025-12-18T16:09:45.340208,1,13,1,0,B,0,1,89,0,1121,10,76,203,260,10
2025-12-18T16:09:45.638994,1,14,0,5,A,0,1,72,0,1122,10,,,,
2025-12-18T16:09:45.652023,1,14,5,0,B,0,1,72,0,1122,10,63,0,1131,50
2025-12-18T16:09:45.674286,1,14,0,5,A,1,2,72,0,1122,10,,,,
2025-12-18T16:09:45.674439,1,14,5,0,B,1,2,72,0,1122,10,15,384,429,40
2025-12-18T16:09:46.188040,1,15,0,8,A,0,1,72,0,1122,10,,,,
2025-12-18T16:09:46.244730,1,15,8,0,B,0,1,72,0,1122,10,38,479,522,30
2025-12-18T16:09:46.749870,1,16,0,12,A,0,1,72,0,1122,10,,,,
2025-12-18T16:09:46.806059,1,16,12,0,B,0,1,72,0,1122,10,19,0,1106,10
2025-12-18T16:09:47.141498,1,17,0,2,A,0,1,72,0,1122,10,,,,
2025-12-18T16:09:47.164650,1,17,2,0,B,0,1,72,0,1122,10,34,0,1113,20
2025-12-18T16:09:47.453285,1,18,0,9,A,0,1,72,0,1122,10,,,,
2025-12-18T16:09:47.468186,1,18,9,0,B,0,1,72,0,1122,10,67,12,77,10
2025-12-18T16:09:47.763941,1,19,0,4,A,0,1,72,0,1122,10,,,,
2025-12-18T16:09:47.781152,1,19,4,0,B,0,1,72,0,1122,10,92,368,441,20
2025-12-18T16:09:48.044856,1,20,0,6,A,0,1,72,0,1122,10,,,,
2025-12-18T16:09:48.054913,1,20,6,0,B,0,1,72,0,1122,10,55,95,158,10
2025-12-18T16:09:48.490339,1,21,0,7,A,0,1,72,0,1122,10,,,,
2025-12-18T16:09:48.532359,1,21,7,0,B,0,1,72,0,1122,10,8,255,324,20
2025-12-18T16:09:48.788794,1,22,0,13,A,0,1,72,0,1122,10,,,,
2025-12-18T16:09:48.798183,1,22,13,0,B,0,1,72,0,1122,10,71,0,1088,20
2025-12-18T16:09:49.143275,1,23,0,14,A,0,1,72,0,1122,10,,,,
2025-12-18T16:09:49.169045,1,23,14,0,B,0,1,72,0,1122,10,58,471,534,30
2025-12-18T16:09:49.427342,1,24,0,1,A,0,1,72,0,1122,10,,,,
2025-12-18T16:09:49.437242,1,24,1,0,B,0,1,72,0,1122,10,76,203,260,10
2025-12-18T16:09:49.720131,1,25,0,5,A,0,1,40,0,1125,10,,,,
2025-12-18T16:09:49.733782,1,25,5,0,B,0,1,40,0,1125,10,63,0,1131,50
2025-12-18T16:09:49.756801,1,25,0,5,A,1,2,40,0,1125,10,,,,
2025-12-18T16:09:49.756984,1,25,5,0,B,1,2,40,0,1125,10,15,384,429,40
2025-12-18T16:09:50.257172,1,26,0,8,A,0,1,40,0,1125,10,,,,
2025-12-18T16:09:50.314720,1,26,8,0,B,0,1,40,0,1125,10,38,479,522,30
2025-12-18T16:09:50.822725,1,27,0,12,A,0,1,40,0,1125,10,,,,
2025-12-18T16:09:50.878993,1,27,12,0,B,0,1,40,0,1125,10,19,0,1106,10
2025-12-18T16:09:51.214762,1,28,0,2,A,0,1,40,0,1125,10,,,,
2025-12-18T16:09:51.238361,1,28,2,0,B,0,1,40,0,1125,10,34,0,1113,20
2025-12-18T16:09:51.528661,1,29,0,9,A,0,1,40,0,1125,10,,,,
2025-12-18T16:09:51.543689,1,29,9,0,B,0,1,40,0,1125,10,67,12,77,10
2025-12-18T16:09:51.840278,1,30,0,4,A,0,1,40,0,1125,10,,,,
2025-12-18T16:09:51.858032,1,30,4,0,B,0,1,40,0,1125,10,92,368,441,20
2025-12-18T16:09:52.122632,1,31,0,6,A,0,1,40,0,1125,10,,,,
2025-12-18T16:09:52.132499,1,31,6,0,B,0,1,40,0,1125,10,55,95,158,10
2025-12-18T16:09:52.587079,1,32,0,7,A,0,1,40,0,1125,10,,,,
2025-12-18T16:09:52.630029,1,32,7,0,B,0,1,40,0,1125,10,8,255,324,20
2025-12-18T16:09:52.893063,1,33,0,13,A,0,1,40,0,1125,10,,,,
2025-12-18T16:09:52.902378,1,33,13,0,B,0,1,40,0,1125,10,71,0,1088,20
2025-12-18T16:09:53.252932,1,34,0,14,A,0,1,40,0,1125,10,,,,
2025-12-18T16:09:53.279841,1,34,14,0,B,0,1,40,0,1125,10,58,471,534,30
2025-12-18T16:09:53.544873,1,35,0,1,A,0,1,40,0,1125,10,,,,
2025-12-18T16:09:53.554305,1,35,1,0,B,0,1,40,0,1125,10,76,203,260,10
2025-12-18T16:09:54.064599,1,36,0,8,A,0,1,62,262,317,20,,,,
2025-12-18T16:09:54.120812,1,36,8,0,B,0,1,62,262,317,20,38,479,522,30
2025-12-18T16:09:54.401968,1,37,0,5,A,0,1,62,262,317,20,,,,
2025-12-18T16:09:54.413204,1,37,5,0,B,0,1,62,262,317,20,63,0,1131,50
2025-12-18T16:09:54.437250,1,37,0,5,A,1,2,62,262,317,20,,,,
2025-12-18T16:09:54.437443,1,37,5,0,B,1,2,62,262,317,20,39,0,1105,20
2025-12-18T16:09:54.942176,1,38,0,12,A,0,1,62,262,317,20,,,,
2025-12-18T16:09:55.012201,1,38,12,0,B,0,1,62,262,317,20,19,0,1106,10
