timestamp,global_step,negotiation_id,sender_vehicle_id,recipient_vehicle_id,role,mechanism_step,agent_offer_number,taskA_id,taskA_ready_time,taskA_due_date,taskA_weight,taskB_id,taskB_ready_time,taskB_due_date,taskB_weight
2026-01-07T11:51:00.041178,1,0,0,6,A,0,1,92,518,1029,20,,,,
2026-01-07T11:51:00.072904,1,0,6,0,B,0,1,92,518,1029,20,87,2976,3275,20
2026-01-07T11:51:00.090871,1,1,0,1,A,0,1,97,397,956,30,,,,
2026-01-07T11:51:00.150096,1,1,1,0,B,0,1,97,397,956,30,57,1552,2057,40
2026-01-07T11:51:00.167492,1,2,0,6,A,0,1,97,397,956,30,,,,
2026-01-07T11:51:00.198210,1,2,6,0,B,0,1,97,397,956,30,87,2976,3275,20
2026-01-07T11:51:00.216209,1,3,0,3,A,0,1,97,397,956,30,,,,
2026-01-07T11:51:00.216282,1,3,3,0,B,0,1,97,397,956,30,67,12,424,10
2026-01-07T11:51:00.234055,1,4,0,4,A,0,1,97,397,956,30,,,,
2026-01-07T11:51:00.275472,1,5,0,2,A,0,1,64,246,899,10,,,,
2026-01-07T11:51:00.321347,1,6,0,1,A,0,1,64,246,899,10,,,,
2026-01-07T11:51:00.380230,1,6,1,0,B,0,1,64,246,899,10,57,1552,2057,40
2026-01-07T11:51:00.397633,1,7,0,6,A,0,1,64,246,899,10,,,,
2026-01-07T11:51:00.414979,1,8,0,1,A,0,1,5,15,402,10,,,,
2026-01-07T11:51:00.471742,1,8,1,0,B,0,1,5,15,402,10,57,1552,2057,40
2026-01-07T11:51:00.488505,1,8,0,1,A,1,2,5,15,402,10,,,,
2026-01-07T11:51:00.488578,1,8,1,0,B,1,2,5,15,402,10,88,1338,1913,30
2026-01-07T11:51:00.488760,1,8,0,1,A,2,3,5,15,402,10,,,,
2026-01-07T11:51:00.488814,1,8,1,0,B,2,3,5,15,402,10,91,1349,1712,10
2026-01-07T11:51:00.488990,1,8,0,1,A,3,4,5,15,402,10,,,,
2026-01-07T11:51:00.489044,1,8,1,0,B,3,4,5,15,402,10,58,1263,1780,30
2026-01-07T11:51:00.489209,1,8,0,1,A,4,5,5,15,402,10,,,,
2026-01-07T11:51:00.489259,1,8,1,0,B,4,5,5,15,402,10,34,1190,1661,20
2026-01-07T11:51:00.489423,1,8,0,1,A,5,6,5,15,402,10,,,,
2026-01-07T11:51:00.489473,1,8,1,0,B,5,6,5,15,402,10,54,998,1481,40
2026-01-07T11:51:00.489634,1,8,0,1,A,6,7,5,15,402,10,,,,
2026-01-07T11:51:00.489684,1,8,1,0,B,6,7,5,15,402,10,49,812,1281,10
2026-01-07T11:51:00.489846,1,8,0,1,A,7,8,5,15,402,10,,,,
2026-01-07T11:51:00.489907,1,8,1,0,B,7,8,5,15,402,10,95,744,1177,30
2026-01-07T11:51:00.490077,1,8,0,1,A,8,9,5,15,402,10,,,,
2026-01-07T11:51:00.490126,1,8,1,0,B,8,9,5,15,402,10,22,12,505,20
2026-01-07T11:51:00.490286,1,8,0,1,A,9,10,5,15,402,10,,,,
2026-01-07T11:51:00.490334,1,8,1,0,B,9,10,5,15,402,10,93,8,509,40
2026-01-07T11:51:00.490956,1,9,0,6,A,0,1,5,15,402,10,,,,
2026-01-07T11:51:00.508956,1,10,0,3,A,0,1,5,15,402,10,,,,
2026-01-07T11:51:00.509030,1,10,3,0,B,0,1,5,15,402,10,67,12,424,10
2026-01-07T11:51:00.525941,1,10,0,3,A,1,2,5,15,402,10,,,,
2026-01-07T11:51:00.526015,1,10,3,0,B,1,2,5,15,402,10,99,272,701,10
2026-01-07T11:51:00.526202,1,10,0,3,A,2,3,5,15,402,10,,,,
2026-01-07T11:51:00.526259,1,10,3,0,B,2,3,5,15,402,10,2,22,563,30
2026-01-07T11:51:00.526427,1,10,0,3,A,3,4,5,15,402,10,,,,
2026-01-07T11:51:00.526485,1,10,3,0,B,3,4,5,15,402,10,20,10,645,10
2026-01-07T11:51:00.526655,1,10,0,3,A,4,5,5,15,402,10,,,,
2026-01-07T11:51:00.526713,1,10,3,0,B,4,5,5,15,402,10,33,499,1030,40
2026-01-07T11:51:00.526877,1,10,0,3,A,5,6,5,15,402,10,,,,
2026-01-07T11:51:00.526938,1,10,3,0,B,5,6,5,15,402,10,31,585,1136,20
2026-01-07T11:51:00.527109,1,10,0,3,A,6,7,5,15,402,10,,,,
2026-01-07T11:51:00.527161,1,10,3,0,B,6,7,5,15,402,10,66,393,942,10
2026-01-07T11:51:00.527322,1,10,0,3,A,7,8,5,15,402,10,,,,
2026-01-07T11:51:00.527373,1,10,3,0,B,7,8,5,15,402,10,65,704,1197,10
2026-01-07T11:51:00.527532,1,10,0,3,A,8,9,5,15,402,10,,,,
2026-01-07T11:51:00.527583,1,10,3,0,B,8,9,5,15,402,10,53,1078,1593,20
2026-01-07T11:51:00.527743,1,10,0,3,A,9,10,5,15,402,10,,,,
2026-01-07T11:51:00.527793,1,10,3,0,B,9,10,5,15,402,10,37,772,1329,20
2026-01-07T11:51:00.528879,1,11,0,4,A,0,1,5,15,402,10,,,,
2026-01-07T11:51:00.570574,1,12,0,1,A,0,1,75,15,607,20,,,,
2026-01-07T11:51:00.629756,1,12,1,0,B,0,1,75,15,607,20,57,1552,2057,40
2026-01-07T11:51:00.646552,1,12,0,1,A,1,2,75,15,607,20,,,,
2026-01-07T11:51:00.646626,1,12,1,0,B,1,2,75,15,607,20,88,1338,1913,30
2026-01-07T11:51:00.646811,1,12,0,1,A,2,3,75,15,607,20,,,,
2026-01-07T11:51:00.646865,1,12,1,0,B,2,3,75,15,607,20,91,1349,1712,10
2026-01-07T11:51:00.647040,1,12,0,1,A,3,4,75,15,607,20,,,,
2026-01-07T11:51:00.647107,1,12,1,0,B,3,4,75,15,607,20,58,1263,1780,30
2026-01-07T11:51:00.647276,1,12,0,1,A,4,5,75,15,607,20,,,,
2026-01-07T11:51:00.647326,1,12,1,0,B,4,5,75,15,607,20,34,1190,1661,20
2026-01-07T11:51:00.647489,1,12,0,1,A,5,6,75,15,607,20,,,,
2026-01-07T11:51:00.647543,1,12,1,0,B,5,6,75,15,607,20,54,998,1481,40
2026-01-07T11:51:00.647708,1,12,0,1,A,6,7,75,15,607,20,,,,
2026-01-07T11:51:00.647758,1,12,1,0,B,6,7,75,15,607,20,49,812,1281,10
2026-01-07T11:51:00.647931,1,12,0,1,A,7,8,75,15,607,20,,,,
2026-01-07T11:51:00.647984,1,12,1,0,B,7,8,75,15,607,20,95,744,1177,30
2026-01-07T11:51:00.648146,1,12,0,1,A,8,9,75,15,607,20,,,,
2026-01-07T11:51:00.648195,1,12,1,0,B,8,9,75,15,607,20,22,12,505,20
2026-01-07T11:51:00.648355,1,12,0,1,A,9,10,75,15,607,20,,,,
2026-01-07T11:51:00.648403,1,12,1,0,B,9,10,75,15,607,20,93,8,509,40
2026-01-07T11:51:00.649030,1,13,0,6,A,0,1,75,15,607,20,,,,
2026-01-07T11:51:00.666969,1,14,0,3,A,0,1,75,15,607,20,,,,
2026-01-07T11:51:00.667044,1,14,3,0,B,0,1,75,15,607,20,67,12,424,10
2026-01-07T11:51:00.683923,1,14,0,3,A,1,2,75,15,607,20,,,,
2026-01-07T11:51:00.684003,1,14,3,0,B,1,2,75,15,607,20,99,272,701,10
2026-01-07T11:51:00.684185,1,14,0,3,A,2,3,75,15,607,20,,,,
2026-01-07T11:51:00.684240,1,14,3,0,B,2,3,75,15,607,20,2,22,563,30
