timestamp,global_step,negotiation_id,sender_vehicle_id,recipient_vehicle_id,role,mechanism_step,agent_offer_number,taskA_id,taskA_ready_time,taskA_due_date,taskA_weight,taskB_id,taskB_ready_time,taskB_due_date,taskB_weight
2026-01-08T03:58:01.867715,1,0,0,6,A,0,1,52,0,925,3,,,,
2026-01-08T03:58:01.949288,1,0,6,0,B,0,1,52,0,925,3,70,810,930,23
2026-01-08T03:58:01.958251,1,1,0,7,A,0,1,52,0,925,3,,,,
2026-01-08T03:58:01.982580,1,1,7,0,B,0,1,52,0,925,3,78,365,485,27
2026-01-08T03:58:01.990192,1,2,0,8,A,0,1,52,0,925,3,,,,
2026-01-08T03:58:02.002196,1,3,0,1,A,0,1,52,0,925,3,,,,
2026-01-08T03:58:02.036577,1,3,1,0,B,0,1,52,0,925,3,71,241,361,14
2026-01-08T03:58:02.044546,1,4,0,4,A,0,1,52,0,925,3,,,,
2026-01-08T03:58:02.089676,1,5,0,6,A,0,1,14,35,155,10,,,,
2026-01-08T03:58:02.124942,1,6,0,7,A,0,1,14,35,155,10,,,,
2026-01-08T03:58:02.139217,1,7,0,8,A,0,1,14,35,155,10,,,,
2026-01-08T03:58:02.151289,1,8,0,1,A,0,1,14,35,155,10,,,,
2026-01-08T03:58:02.170501,1,9,0,4,A,0,1,14,35,155,10,,,,
2026-01-08T03:58:02.212949,1,10,0,5,A,0,1,14,35,155,10,,,,
2026-01-08T03:58:02.246090,1,11,0,6,A,0,1,92,14,134,14,,,,
2026-01-08T03:58:02.283601,1,12,0,7,A,0,1,92,14,134,14,,,,
2026-01-08T03:58:02.297797,1,13,0,8,A,0,1,92,14,134,14,,,,
2026-01-08T03:58:02.309866,1,14,0,1,A,0,1,92,14,134,14,,,,
2026-01-08T03:58:02.329130,1,15,0,4,A,0,1,92,14,134,14,,,,
2026-01-08T03:58:02.373795,1,16,0,2,A,0,1,92,14,134,14,,,,
2026-01-08T03:58:02.409201,1,17,0,3,A,0,1,92,14,134,14,,,,
2026-01-08T03:58:02.432992,1,18,0,5,A,0,1,92,14,134,14,,,,
2026-01-08T03:58:02.465833,1,19,0,7,A,0,1,39,64,184,10,,,,
2026-01-08T03:58:02.480017,1,20,0,8,A,0,1,39,64,184,10,,,,
2026-01-08T03:58:02.492047,1,21,0,1,A,0,1,39,64,184,10,,,,
2026-01-08T03:58:02.511228,1,22,0,4,A,0,1,39,64,184,10,,,,
2026-01-08T03:58:02.556049,1,23,0,2,A,0,1,39,64,184,10,,,,
2026-01-08T03:58:02.589294,1,24,0,3,A,0,1,39,64,184,10,,,,
2026-01-08T03:58:02.613124,1,25,0,5,A,0,1,39,64,184,10,,,,
2026-01-08T03:58:02.649086,1,26,1,4,A,0,1,71,241,361,14,,,,
2026-01-08T03:58:02.732803,1,26,4,1,B,0,1,71,241,361,14,55,599,719,16
