timestamp,global_step,negotiation_id,sender_vehicle_id,recipient_vehicle_id,role,mechanism_step,agent_offer_number,taskA_id,taskA_ready_time,taskA_due_date,taskA_weight,taskB_id,taskB_ready_time,taskB_due_date,taskB_weight
2026-01-06T01:19:34.682575,1,0,0,7,A,0,1,23,68,78,29,,,,
2026-01-06T01:19:34.698320,1,1,0,21,A,0,1,23,68,78,29,,,,
2026-01-06T01:19:34.706444,1,1,21,0,B,0,1,23,68,78,29,53,95,105,14
2026-01-06T01:19:34.718551,1,2,0,17,A,0,1,23,68,78,29,,,,
2026-01-06T01:19:34.726559,1,2,17,0,B,0,1,23,68,78,29,67,83,93,25
2026-01-06T01:19:34.734942,1,3,1,3,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.750446,1,4,1,5,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.779864,1,4,5,1,B,0,1,26,132,142,17,100,185,195,17
2026-01-06T01:19:34.791608,1,5,1,13,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.810063,1,6,1,23,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.824684,1,7,1,25,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.832332,1,8,1,16,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.849749,1,8,16,1,B,0,1,26,132,142,17,93,188,198,22
2026-01-06T01:19:34.860873,1,9,1,7,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.871762,1,10,1,17,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.882961,1,11,1,19,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.894190,1,12,1,31,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.902119,1,13,1,8,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.906478,1,14,1,11,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.917558,1,15,1,9,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.928560,1,16,1,22,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.946304,1,17,1,27,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.960759,1,18,1,30,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.972051,1,19,1,20,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:34.986518,1,20,1,28,A,0,1,26,132,142,17,,,,
2026-01-06T01:19:35.000444,1,20,28,1,B,0,1,26,132,142,17,80,182,192,6
2026-01-06T01:19:35.011542,1,21,1,3,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.025803,1,22,1,13,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.052678,1,22,13,1,B,0,1,94,100,110,27,89,176,186,15
2026-01-06T01:19:35.063591,1,23,1,25,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.071142,1,24,1,7,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.081902,1,25,1,21,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.089359,1,25,21,1,B,0,1,94,100,110,27,53,95,105,14
2026-01-06T01:19:35.100213,1,26,1,17,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.104571,1,27,1,5,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.131490,1,27,5,1,B,0,1,94,100,110,27,100,185,195,17
2026-01-06T01:19:35.142353,1,28,1,19,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.149845,1,29,1,22,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.163865,1,29,22,1,B,0,1,94,100,110,27,1,161,171,10
2026-01-06T01:19:35.178400,1,30,1,29,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.182610,1,31,1,31,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.186965,1,32,1,9,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.207509,1,32,9,1,B,0,1,94,100,110,27,70,182,192,5
2026-01-06T01:19:35.218481,1,33,1,11,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.229370,1,34,1,16,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.246746,1,34,16,1,B,0,1,94,100,110,27,93,188,198,22
2026-01-06T01:19:35.264659,1,35,1,18,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.272219,1,36,1,20,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.289545,1,36,20,1,B,0,1,94,100,110,27,17,157,167,2
2026-01-06T01:19:35.300529,1,37,1,27,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.308142,1,38,1,30,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.312419,1,39,1,28,A,0,1,94,100,110,27,,,,
2026-01-06T01:19:35.326350,1,39,28,1,B,0,1,94,100,110,27,80,182,192,6
2026-01-06T01:19:35.337434,1,40,1,3,A,0,1,75,69,79,18,,,,
2026-01-06T01:19:35.364617,1,40,3,1,B,0,1,75,69,79,18,60,162,172,3
2026-01-06T01:19:35.375127,1,40,1,3,A,1,2,75,69,79,18,,,,
2026-01-06T01:19:35.375219,1,40,3,1,B,1,2,75,69,79,18,37,134,144,8
2026-01-06T01:19:35.375463,1,40,1,3,A,2,3,75,69,79,18,,,,
2026-01-06T01:19:35.375532,1,40,3,1,B,2,3,75,69,79,18,87,93,103,26
2026-01-06T01:19:35.375767,1,40,1,3,A,3,4,75,69,79,18,,,,
2026-01-06T01:19:35.375839,1,40,3,1,B,3,4,75,69,79,18,16,75,85,19
2026-01-06T01:19:35.376062,1,40,1,3,A,4,5,75,69,79,18,,,,
2026-01-06T01:19:35.376143,1,40,3,1,B,4,5,75,69,79,18,5,34,44,26
2026-01-06T01:19:35.376361,1,40,1,3,A,5,6,75,69,79,18,,,,
2026-01-06T01:19:35.376427,1,40,3,1,B,5,6,75,69,79,18,59,18,28,28
2026-01-06T01:19:35.376642,1,40,1,3,A,6,7,75,69,79,18,,,,
2026-01-06T01:19:35.376706,1,40,3,1,B,6,7,75,69,79,18,,,,
2026-01-06T01:19:35.376914,1,40,1,3,A,7,8,75,69,79,18,,,,
2026-01-06T01:19:35.376979,1,40,3,1,B,7,8,75,69,79,18,,,,
2026-01-06T01:19:35.377175,1,40,1,3,A,8,9,75,69,79,18,,,,
2026-01-06T01:19:35.377238,1,40,3,1,B,8,9,75,69,79,18,,,,
2026-01-06T01:19:35.377431,1,40,1,3,A,9,10,75,69,79,18,,,,
2026-01-06T01:19:35.377494,1,40,3,1,B,9,10,75,69,79,18,,,,
2026-01-06T01:19:35.378099,1,41,1,7,A,0,1,75,69,79,18,,,,
2026-01-06T01:19:35.388925,1,42,1,21,A,0,1,75,69,79,18,,,,
2026-01-06T01:19:35.396382,1,42,21,1,B,0,1,75,69,79,18,53,95,105,14
2026-01-06T01:19:35.406841,1,42,1,21,A,1,2,75,69,79,18,,,,
2026-01-06T01:19:35.406931,1,42,21,1,B,1,2,75,69,79,18,40,85,95,9
2026-01-06T01:19:35.407177,1,42,1,21,A,2,3,75,69,79,18,,,,
2026-01-06T01:19:35.407247,1,42,21,1,B,2,3,75,69,79,18,,,,
2026-01-06T01:19:35.407450,1,42,1,21,A,3,4,75,69,79,18,,,,
2026-01-06T01:19:35.407515,1,42,21,1,B,3,4,75,69,79,18,,,,
2026-01-06T01:19:35.407715,1,42,1,21,A,4,5,75,69,79,18,,,,
2026-01-06T01:19:35.407791,1,42,21,1,B,4,5,75,69,79,18,,,,
2026-01-06T01:19:35.407991,1,42,1,21,A,5,6,75,69,79,18,,,,
2026-01-06T01:19:35.408055,1,42,21,1,B,5,6,75,69,79,18,,,,
2026-01-06T01:19:35.408252,1,42,1,21,A,6,7,75,69,79,18,,,,
2026-01-06T01:19:35.408315,1,42,21,1,B,6,7,75,69,79,18,,,,
2026-01-06T01:19:35.408511,1,42,1,21,A,7,8,75,69,79,18,,,,
