timestamp,global_step,negotiation_id,sender_vehicle_id,recipient_vehicle_id,role,mechanism_step,agent_offer_number,taskA_id,taskA_ready_time,taskA_due_date,taskA_weight,taskB_id,taskB_ready_time,taskB_due_date,taskB_weight
2026-01-08T09:26:37.862377,1,0,0,3,A,0,1,54,0,931,16,,,,
2026-01-08T09:26:37.968394,1,0,3,0,B,0,1,54,0,931,16,93,808,928,3
2026-01-08T09:26:37.968668,1,0,0,3,A,1,2,54,0,931,16,,,,
2026-01-08T09:26:37.968744,1,0,3,0,B,1,2,54,0,931,16,25,784,904,20
2026-01-08T09:26:37.968978,1,0,0,3,A,2,3,54,0,931,16,,,,
2026-01-08T09:26:37.969044,1,0,3,0,B,2,3,54,0,931,16,17,703,823,20
2026-01-08T09:26:37.969260,1,0,0,3,A,3,4,54,0,931,16,,,,
2026-01-08T09:26:37.969322,1,0,3,0,B,3,4,54,0,931,16,68,612,732,21
2026-01-08T09:26:37.969533,1,0,0,3,A,4,5,54,0,931,16,,,,
2026-01-08T09:26:37.969593,1,0,3,0,B,4,5,54,0,931,16,56,557,677,19
2026-01-08T09:26:37.969812,1,0,0,3,A,5,6,54,0,931,16,,,,
2026-01-08T09:26:37.969876,1,0,3,0,B,5,6,54,0,931,16,91,0,937,13
2026-01-08T09:26:37.970090,1,0,0,3,A,6,7,54,0,931,16,,,,
2026-01-08T09:26:37.970151,1,0,3,0,B,6,7,54,0,931,16,18,0,904,20
2026-01-08T09:26:37.970358,1,0,0,3,A,7,8,54,0,931,16,,,,
2026-01-08T09:26:37.970418,1,0,3,0,B,7,8,54,0,931,16,90,0,945,6
2026-01-08T09:26:37.970626,1,0,0,3,A,8,9,54,0,931,16,,,,
2026-01-08T09:26:37.970685,1,0,3,0,B,8,9,54,0,931,16,21,0,905,10
2026-01-08T09:26:37.970899,1,0,0,3,A,9,10,54,0,931,16,,,,
2026-01-08T09:26:37.970962,1,0,3,0,B,9,10,54,0,931,16,41,376,496,20
2026-01-08T09:26:37.972177,1,1,0,6,A,0,1,54,0,931,16,,,,
2026-01-08T09:26:37.990517,1,2,0,5,A,0,1,54,0,931,16,,,,
2026-01-08T09:26:38.021520,1,3,0,7,A,0,1,54,0,931,16,,,,
2026-01-08T09:26:38.043496,1,4,0,1,A,0,1,54,0,931,16,,,,
2026-01-08T09:26:38.090574,1,5,0,8,A,0,1,54,0,931,16,,,,
2026-01-08T09:26:38.107433,1,5,8,0,B,0,1,54,0,931,16,80,822,942,13
2026-01-08T09:26:38.107681,1,5,0,8,A,1,2,54,0,931,16,,,,
2026-01-08T09:26:38.107752,1,5,8,0,B,1,2,54,0,931,16,16,0,908,20
2026-01-08T09:26:38.107980,1,5,0,8,A,2,3,54,0,931,16,,,,
2026-01-08T09:26:38.108040,1,5,8,0,B,2,3,54,0,931,16,,,,
2026-01-08T09:26:38.108230,1,5,0,8,A,3,4,54,0,931,16,,,,
2026-01-08T09:26:38.108287,1,5,8,0,B,3,4,54,0,931,16,,,,
2026-01-08T09:26:38.108474,1,5,0,8,A,4,5,54,0,931,16,,,,
2026-01-08T09:26:38.108529,1,5,8,0,B,4,5,54,0,931,16,,,,
2026-01-08T09:26:38.108716,1,5,0,8,A,5,6,54,0,931,16,,,,
2026-01-08T09:26:38.108784,1,5,8,0,B,5,6,54,0,931,16,,,,
2026-01-08T09:26:38.108972,1,5,0,8,A,6,7,54,0,931,16,,,,
2026-01-08T09:26:38.109028,1,5,8,0,B,6,7,54,0,931,16,,,,
2026-01-08T09:26:38.109216,1,5,0,8,A,7,8,54,0,931,16,,,,
2026-01-08T09:26:38.109271,1,5,8,0,B,7,8,54,0,931,16,,,,
2026-01-08T09:26:38.109465,1,5,0,8,A,8,9,54,0,931,16,,,,
