timestamp,global_step,negotiation_id,sender_vehicle_id,recipient_vehicle_id,role,mechanism_step,agent_offer_number,taskA_id,taskA_ready_time,taskA_due_date,taskA_weight,taskB_id,taskB_ready_time,taskB_due_date,taskB_weight
2026-01-06T05:48:41.033012,1,0,0,14,A,0,1,73,78,88,9,,,,
2026-01-06T05:48:41.041221,1,0,14,0,B,0,1,73,78,88,9,85,91,101,41
2026-01-06T05:48:41.052607,1,0,0,14,A,1,2,73,78,88,9,,,,
2026-01-06T05:48:41.052696,1,0,14,0,B,1,2,73,78,88,9,16,75,85,19
2026-01-06T05:48:41.052958,1,0,0,14,A,2,3,73,78,88,9,,,,
2026-01-06T05:48:41.053026,1,0,14,0,B,2,3,73,78,88,9,,,,
2026-01-06T05:48:41.053229,1,0,0,14,A,3,4,73,78,88,9,,,,
2026-01-06T05:48:41.053293,1,0,14,0,B,3,4,73,78,88,9,,,,
2026-01-06T05:48:41.053489,1,0,0,14,A,4,5,73,78,88,9,,,,
2026-01-06T05:48:41.053550,1,0,14,0,B,4,5,73,78,88,9,,,,
2026-01-06T05:48:41.053756,1,0,0,14,A,5,6,73,78,88,9,,,,
2026-01-06T05:48:41.053823,1,0,14,0,B,5,6,73,78,88,9,,,,
2026-01-06T05:48:41.054022,1,0,0,14,A,6,7,73,78,88,9,,,,
2026-01-06T05:48:41.054084,1,0,14,0,B,6,7,73,78,88,9,,,,
2026-01-06T05:48:41.054278,1,0,0,14,A,7,8,73,78,88,9,,,,
2026-01-06T05:48:41.054347,1,0,14,0,B,7,8,73,78,88,9,,,,
2026-01-06T05:48:41.054541,1,0,0,14,A,8,9,73,78,88,9,,,,
2026-01-06T05:48:41.054603,1,0,14,0,B,8,9,73,78,88,9,,,,
2026-01-06T05:48:41.054802,1,0,0,14,A,9,10,73,78,88,9,,,,
2026-01-06T05:48:41.054868,1,0,14,0,B,9,10,73,78,88,9,,,,
2026-01-06T05:48:41.055476,1,1,0,7,A,0,1,73,78,88,9,,,,
2026-01-06T05:48:41.085275,1,1,7,0,B,0,1,73,78,88,9,91,160,170,1
2026-01-06T05:48:41.096828,1,1,0,7,A,1,2,73,78,88,9,,,,
2026-01-06T05:48:41.096918,1,1,7,0,B,1,2,73,78,88,9,96,135,145,11
2026-01-06T05:48:41.097163,1,1,0,7,A,2,3,73,78,88,9,,,,
2026-01-06T05:48:41.097232,1,1,7,0,B,2,3,73,78,88,9,53,95,105,14
2026-01-06T05:48:41.097450,1,1,0,7,A,3,4,73,78,88,9,,,,
2026-01-06T05:48:41.097513,1,1,7,0,B,3,4,73,78,88,9,75,69,79,18
2026-01-06T05:48:41.097734,1,1,0,7,A,4,5,73,78,88,9,,,,
2026-01-06T05:48:41.097802,1,1,7,0,B,4,5,73,78,88,9,39,44,54,31
2026-01-06T05:48:41.098014,1,1,0,7,A,5,6,73,78,88,9,,,,
2026-01-06T05:48:41.098085,1,1,7,0,B,5,6,73,78,88,9,,,,
2026-01-06T05:48:41.098283,1,1,0,7,A,6,7,73,78,88,9,,,,
2026-01-06T05:48:41.098345,1,1,7,0,B,6,7,73,78,88,9,,,,
2026-01-06T05:48:41.098537,1,1,0,7,A,7,8,73,78,88,9,,,,
2026-01-06T05:48:41.098600,1,1,7,0,B,7,8,73,78,88,9,,,,
2026-01-06T05:48:41.098811,1,1,0,7,A,8,9,73,78,88,9,,,,
2026-01-06T05:48:41.098880,1,1,7,0,B,8,9,73,78,88,9,,,,
2026-01-06T05:48:41.099075,1,1,0,7,A,9,10,73,78,88,9,,,,
2026-01-06T05:48:41.099138,1,1,7,0,B,9,10,73,78,88,9,,,,
